Vùng,Kinh độ,Vĩ độ
" Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Khả Trạc, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Lưu Khánh Đàm, Phường Việt Hưng, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Phan Kế Bính, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lâm Du Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Lương Ngọc Quyến, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",21.0111263,105.8138256
" Phố Trấn Vũ, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Lâm Hạ, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Vũ Phạm Hàm, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Võ Văn Dũng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hàng Vôi, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phố Phủ Doãn, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Cầu Gỗ, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Bà Triệu, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phường Ninh Diêm, Thị xã Ninh Hòa, Khánh Hòa",21.0111263,105.8138256
" Đường Mạc Đỉnh Chi, Phường Phước Tiến, Thành phố Nha Trang, Khánh Hòa",21.0111263,105.8138256
" Đường Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",21.0111263,105.8138256
" Trung Văn Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Phố Thợ Nhuộm, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Ven Hồ, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Diệu 2, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xuân Phương Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Bắc Cầu 2, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Đống Đa, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",21.0111263,105.8138256
" Mễ Trì Thượng Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Quang Trung, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Kha Vạn Cân, Phường Linh Tây, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Đình Tứ, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",21.0111263,105.8138256
" Lê Quang Đạo Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",21.0111263,105.8138256
" Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Sơn, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Đội Nhân, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Mỹ Đình Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Số 59, Phường 14, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Phố Hoàng Ngọc Phách, Phường Láng Hạ, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",21.0111263,105.8138256
" Ngõ 21 Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Tuệ Tĩnh, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Hàng Vải, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Mễ Trì Hạ Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phố Hàng Chiếu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai",21.0111263,105.8138256
" Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Hồ Chí Minh",21.0111263,105.8138256
" Mỹ Đình Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đình Thôn Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Phố Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phường Thịnh Quang, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Đổng Chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",21.0111263,105.8138256
" Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Xã Đàn 2, Phường Trung Phụng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Văn Miếu, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Lâm Du Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Tỉnh Lộ 422B, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",21.0111263,105.8138256
" Phố Tô Hiến Thành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Tỉnh Lộ 422B, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Đường Hoàng Diệu 2, Phường Linh Chiểu, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Phố Lê Thái Tổ, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",21.0111263,105.8138256
" Phố Đồng Nhân, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Đội cấn, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Vũ Phạm Hàm, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường D1, Phường 15, Quận Bình Thạnh, Hồ Chí Minh",21.0111263,105.8138256
" Phố Cầu Gỗ, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Long Biên, Phường Long Biên, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Long Phú, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Thanh Am, Phường Đức Giang, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Long Cảnh, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Long Cảnh Đông 2, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường An Trai, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Long Phú 4, Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",21.0111263,105.8138256
" Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, Hồ Chí Minh",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Trúc Bạch, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",21.0111263,105.8138256
" Đường Yên Vĩnh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường A1, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",21.0111263,105.8138256
" Đường Trương Định, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Tôn Thất Thuyết, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Long Phú, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Tràng Thi, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Đường Lâm Hạ, Phường Gia Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Như Hạnh, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",21.0111263,105.8138256
" Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Triệu Việt Vương, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Thụy Ứng, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Hòa Mã, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Long Khánh 7, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Tây Sơn 2, Phường Quang Trung, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Lý Tế Xuyên, Phường Linh Đông, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Đồng Nhân, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Đoàn Trần Nghiệp, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",21.0111263,105.8138256
" Đường Trần Phú, Phường 1, Thành phố Vũng Tàu, Bà Rịa Vũng Tàu",21.0111263,105.8138256
" Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Nguyễn Chí Thanh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Phố Yên Ninh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",21.0111263,105.8138256
" Tỉnh lộ 72, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Đường Số 3, Phường Trường Thọ, Quận Thủ Đức, Hồ Chí Minh",21.0111263,105.8138256
" Đường Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Xã Kim Chung, Huyện Hoài Đức, Hà Nội",21.0111263,105.8138256
" Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21.0111263,105.8138256
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",21.0111263,105.8138256
" Phố Hàng Bông, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.0111263,105.8138256
" Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",21.0111263,105.8138256
